Agent_ID,Age,essential_worker,HouseID,WorkPlaceID,HospitalID
1096,11,0,1300,63,1
1097,69,0,1971,241,1
1098,59,0,1182,130,2
1099,85,0,2209,103,2
1100,57,0,1318,51,2
1101,71,0,503,211,2
1102,56,0,1057,113,2
1103,36,0,574,18,1
1104,99,0,599,238,1
1105,99,0,1972,164,1
1106,12,0,1410,23,1
1107,72,0,1470,25,1
1108,2,0,1384,139,1
1109,6,0,1798,46,1
1110,76,0,880,105,2
1111,83,0,1722,183,1
1112,17,0,2417,228,1
1113,49,0,100,180,2
1114,32,0,1029,144,2
1115,56,0,1899,54,1
1116,35,0,2183,11,1
1117,89,0,1376,168,2
1118,13,0,345,23,2
1119,6,0,905,120,1
1120,62,0,2326,164,2
1121,48,0,2019,45,1
1122,51,0,652,176,1
1123,95,0,2349,128,2
1124,36,0,2471,208,1
1125,49,0,1766,93,1
1126,32,0,2132,46,2
1127,93,0,951,169,2
1128,0,0,1554,235,2
1129,79,0,2050,123,2
1130,18,0,1756,219,2
1131,67,0,388,212,2
1132,25,0,1004,102,1
1133,29,0,1494,225,2
1134,43,0,1161,34,2
1135,63,0,1843,133,2
1136,1,0,1985,164,1
1137,48,0,1932,161,2
1138,15,0,1195,6,2
1139,80,0,750,222,1
1140,39,0,882,191,2
1141,31,0,1984,119,1
1142,68,0,504,104,1
1143,37,0,722,2,1
1144,48,0,1323,219,1
1145,33,0,2482,237,2
1146,44,0,1139,228,2
1147,15,0,50,74,1
1148,80,0,173,217,1
1149,16,0,1307,165,2
1150,49,0,181,236,1
1151,74,0,2495,138,1
1152,1,0,1928,181,2
1153,70,0,1648,106,2
1154,4,0,1978,186,1
1155,20,0,634,76,2
1156,14,0,1789,48,1
1157,59,0,2208,125,2
1158,40,0,1608,72,2
1159,67,0,1867,19,1
1160,69,0,1372,205,2
1161,96,0,457,163,1
1162,66,0,2214,35,1
1163,91,0,1647,208,1
1164,88,0,714,151,1
1165,85,0,1839,141,2
1166,48,0,873,211,2
1167,80,0,1181,103,1
1168,50,0,1871,136,1
1169,39,0,774,5,2
1170,69,0,1929,235,2
1171,95,0,464,218,1
1172,50,0,2244,186,2
1173,82,0,490,111,2
1174,54,0,700,110,2
1175,57,0,498,123,1
1176,46,0,1974,89,2
1177,39,0,1150,149,2
1178,50,0,2017,63,1
1179,97,0,105,245,2
1180,24,0,1100,46,2
1181,81,0,356,56,1
1182,36,0,1113,151,2
1183,69,0,1854,219,2
1184,7,0,1791,116,2
1185,23,0,21,37,2
1186,86,0,309,146,2
1187,72,0,1820,79,2
1188,50,0,656,198,1
1189,71,0,2339,180,1
1190,27,0,1084,113,2
1191,89,0,1236,99,2
1192,31,0,2375,30,1
1193,32,0,2205,90,2
1194,86,0,1364,160,2
1195,53,0,478,114,2
1196,37,0,1237,175,2
1197,28,0,2283,79,1
1198,52,0,157,209,2
1199,52,0,76,215,1
1200,49,0,2286,18,1
1201,37,0,2199,40,1
1202,85,0,1944,190,2
1203,44,0,401,19,1
1204,56,0,415,52,1
1205,75,0,457,229,2
1206,74,0,1540,82,1
1207,83,0,1551,131,2
1208,26,0,65,85,2
1209,32,0,2478,123,2
1210,47,0,1360,200,1
1211,97,0,217,103,1
1212,66,0,611,49,1
1213,9,0,1193,178,1
1214,69,0,2062,225,2
1215,74,0,1473,74,2
1216,76,0,246,202,2
1217,70,0,1079,110,1
1218,4,0,1899,89,1
1219,11,0,854,128,1
1220,85,0,1811,227,2
1221,66,0,2414,138,1
1222,37,0,73,73,1
1223,73,0,1617,154,1
1224,13,0,1558,29,1
1225,38,0,1157,135,2
1226,20,0,1223,205,2
1227,2,0,398,147,2
1228,16,0,1389,29,2
1229,45,0,984,40,1
1230,70,0,1646,134,1
1231,67,0,143,125,1
1232,11,0,1238,43,1
1233,58,0,565,129,1
1234,91,0,1999,96,2
1235,84,0,408,36,1
1236,96,0,1535,147,2
1237,71,0,2408,170,2
1238,37,0,50,101,2
1239,92,0,1620,25,2
1240,96,0,1524,176,2
1241,47,0,498,207,1
1242,50,0,603,63,1
1243,19,0,970,231,1
1244,39,0,2238,98,1
1245,12,0,406,138,1
1246,80,0,683,121,2
1247,74,0,1972,128,2
1248,43,0,1054,110,1
1249,32,0,182,6,1
1250,83,0,1707,142,2
1251,44,0,1476,111,1
1252,99,0,1751,206,2
1253,51,0,229,198,1
1254,85,0,1922,63,2
1255,91,0,1142,87,2
1256,16,0,802,187,2
1257,86,0,2305,19,1
1258,36,0,579,112,1
1259,10,0,2447,138,2
1260,86,0,965,194,2
1261,45,0,2466,248,2
1262,7,0,684,2,2
1263,84,0,1423,66,1
1264,56,0,870,67,1
1265,21,0,2416,184,2
1266,36,0,1883,9,1
1267,78,0,562,66,2
1268,38,0,2447,42,1
1269,97,0,176,205,2
1270,62,0,655,174,1
1271,84,0,998,133,1
1272,13,0,1613,113,2
1273,40,0,2491,138,2
1274,3,0,1319,69,2
1275,12,0,2042,197,2
1276,14,0,1295,74,1
1277,21,0,368,169,1
1278,46,0,1525,200,1
1279,32,0,1876,140,1
1280,33,0,1966,137,1
1281,17,0,1385,165,1
1282,74,0,1339,113,2
1283,7,0,2143,173,1
1284,31,0,771,223,1
1285,47,0,2453,160,2
1286,4,0,1156,43,2
1287,4,0,792,243,2
1288,19,0,1379,152,2
1289,9,0,194,221,2
1290,27,0,239,225,1
1291,8,0,92,8,2
1292,67,0,989,237,2
1293,47,0,304,206,1
1294,62,0,1390,124,1
1295,55,0,191,30,1
1296,23,0,415,209,2
1297,63,0,2203,222,1
1298,0,0,2215,184,1
1299,91,0,550,32,1
1300,28,0,4,63,2
1301,42,0,472,175,1
1302,98,0,1789,198,1
1303,66,0,1972,32,1
1304,45,0,577,185,1
1305,61,0,852,196,2
1306,27,0,1483,82,1
1307,55,0,1248,210,1
1308,56,0,1063,9,1
1309,16,0,566,47,2
1310,51,0,331,222,1
1311,73,0,2184,231,2
1312,65,0,919,34,2
1313,91,0,1272,26,2
1314,14,0,2415,116,2
1315,45,0,1414,2,2
1316,25,0,1124,16,2
1317,25,0,754,97,2
1318,5,0,1631,15,1
1319,43,0,1671,77,1
1320,91,0,1088,179,1
1321,71,0,1400,238,2
1322,20,0,1723,9,2
1323,81,0,1378,244,1
1324,62,0,314,63,2
1325,16,0,2107,155,1
1326,96,0,2444,13,1
1327,65,0,1848,168,1
1328,80,0,2384,110,2
1329,83,0,1119,202,1
1330,2,0,1251,45,1
1331,62,0,989,188,1
1332,51,0,1109,138,1
1333,78,0,369,79,2
1334,24,0,396,204,1
1335,27,0,1435,18,2
1336,23,0,1606,183,1
1337,39,0,370,60,1
1338,86,0,2407,45,1
1339,41,0,1194,157,1
1340,41,0,1365,214,1
1341,10,0,2381,58,2
1342,78,0,1994,50,2
1343,24,0,1761,240,1
1344,68,0,132,82,1
1345,81,0,824,238,2
1346,30,0,1612,12,1
1347,2,0,766,109,2
1348,50,0,1322,38,1
1349,81,0,1167,201,1
1350,88,0,634,32,2
1351,49,0,1134,70,1
1352,95,0,1673,148,1
1353,59,0,658,37,1
1354,92,0,2180,31,1
1355,36,0,180,134,2
1356,52,0,1276,111,2
1357,35,0,234,134,1
1358,32,0,1059,236,1
1359,13,0,1637,96,1
1360,76,0,1337,185,1
1361,73,0,1871,77,2
1362,54,0,2428,233,2
1363,44,0,714,246,1
1364,45,0,2226,228,2
1365,96,0,2278,190,1
1366,61,0,1975,9,2
1367,86,0,1270,218,1
1368,3,0,2020,19,1
1369,17,0,704,154,1
1370,43,0,9,119,2
1371,49,0,1228,95,2
1372,99,0,1506,169,1
1373,87,0,1361,245,2
1374,87,0,597,20,2
1375,37,0,1499,208,2
1376,29,0,822,33,2
1377,88,0,1953,160,1
1378,47,0,2465,244,2
1379,97,0,1127,78,2
1380,49,0,975,171,1
1381,28,0,1780,207,2
1382,98,0,2245,24,1
1383,97,0,1213,22,2
1384,92,0,1367,196,1
1385,17,0,1584,107,2
1386,71,0,577,244,2
1387,37,0,650,56,2
1388,16,0,1498,182,2
1389,1,0,426,71,1
1390,11,0,2411,146,2
1391,88,0,1719,175,1
1392,58,0,1019,146,1
1393,46,0,1904,199,2
1394,77,0,18,76,1
1395,28,0,1542,31,2
1396,2,0,981,100,1
1397,44,0,2172,91,2
1398,76,0,91,141,1
1399,7,0,1982,9,1
1400,74,0,890,239,2
1401,28,0,1163,15,2
1402,63,0,2146,63,2
1403,92,0,1399,208,2
1404,89,0,2421,219,2
1405,22,0,1997,190,1
1406,63,0,1629,29,2
1407,30,0,2205,94,1
1408,12,0,540,237,2
1409,35,0,721,65,2
1410,56,0,823,97,2
1411,54,0,152,95,2
1412,3,0,2270,223,2
1413,18,0,1158,115,2
1414,31,0,1973,119,2
1415,80,0,1301,211,1
1416,13,0,546,227,2
1417,22,0,1860,63,2
1418,36,0,859,175,2
1419,50,0,1585,191,2
1420,74,0,1232,75,1
1421,49,0,1782,143,2
1422,60,0,703,230,2
1423,14,0,1761,125,1
1424,67,0,1366,130,1
1425,26,0,1081,190,2
1426,51,0,932,197,2
1427,87,0,356,14,2
1428,25,0,1403,75,2
1429,7,0,1858,23,1
1430,98,0,1415,246,2
1431,51,0,2063,38,1
1432,16,0,769,232,1
1433,90,0,478,3,1
1434,77,0,633,181,2
1435,90,0,1286,247,2
1436,40,0,635,20,2
1437,79,0,1,173,1
1438,18,0,673,36,2
1439,8,0,2415,147,1
1440,58,0,1535,121,2
1441,88,0,2327,16,2
1442,55,0,297,134,1
1443,50,0,1797,109,1
1444,80,0,541,65,2
1445,34,0,1765,174,2
1446,42,0,1669,212,2
1447,97,0,962,136,1
1448,99,0,420,168,2
1449,21,0,299,186,2
1450,47,0,2194,57,1
1451,60,0,997,157,2
1452,11,0,1923,23,2
1453,36,0,186,126,1
1454,88,0,2119,152,2
1455,74,0,399,177,2
1456,58,0,1661,17,1
1457,24,0,1463,157,2
1458,75,0,1119,116,2
1459,52,0,1981,60,1
1460,43,0,2090,169,1
1461,36,0,1869,185,1
1462,67,0,440,151,1
1463,90,0,675,169,2
1464,52,0,308,160,1
1465,31,0,230,45,1
1466,42,0,1683,155,2
1467,53,0,1538,244,1
1468,27,0,411,43,1
1469,35,0,934,163,2
1470,11,0,418,74,1
1471,13,0,1690,238,2
1472,95,0,2147,91,2
1473,99,0,669,77,1
1474,20,0,2308,208,1
1475,28,0,1299,74,2
1476,55,0,544,202,2
1477,21,0,148,231,2
1478,60,0,2074,231,2
1479,85,0,523,43,2
1480,73,0,1808,235,2
1481,15,0,1631,27,1
1482,29,0,777,145,1
1483,13,0,1501,26,2
1484,23,0,1251,25,2
1485,29,0,583,3,1
1486,98,0,1016,58,2
1487,92,0,1775,3,2
1488,48,0,1728,70,1
1489,73,1,1673,0,1
1490,13,0,1674,122,1
1491,60,0,93,132,1
1492,64,0,1664,74,2
1493,72,0,289,89,2
1494,53,0,1942,233,2
1495,91,0,904,5,2
1496,89,0,1467,112,1
1497,39,0,615,82,2
1498,39,0,1734,75,2
1499,81,0,2125,62,1
1500,8,0,213,118,1
1501,46,0,2415,239,2
1502,40,0,1951,115,2
1503,7,0,694,61,1
1504,95,0,795,130,2
1505,9,0,1486,171,1
1506,56,0,1557,159,1
1507,33,0,446,62,2
1508,25,0,1205,200,1
1509,45,0,1363,43,1
1510,8,0,1333,180,2
1511,68,0,1244,84,2
1512,66,0,2393,156,2
1513,66,0,2489,244,1
1514,8,0,1694,212,1
1515,88,0,1350,30,1
1516,93,0,1730,82,1
1517,68,0,1734,177,1
1518,13,0,56,206,1
1519,50,0,2374,206,1
1520,84,0,382,80,2
1521,88,0,717,224,1
1522,87,0,1263,125,2
1523,55,0,1459,226,1
1524,33,0,927,130,1
1525,23,0,248,124,2
1526,66,0,920,78,2
1527,70,0,1451,206,2
1528,99,0,100,84,1
1529,29,0,841,243,2
1530,36,0,376,70,2
1531,85,0,546,207,1
1532,88,0,2108,51,1
1533,86,0,2168,225,1
1534,45,0,1597,225,2
1535,35,0,2292,65,2
1536,52,0,1985,115,1
1537,60,0,306,106,1
1538,80,0,1159,27,2
1539,34,0,350,233,2
1540,36,0,2429,40,2
1541,70,0,1675,51,1
1542,96,0,2447,185,1
1543,46,0,33,194,1
1544,11,0,1204,240,1
1545,93,0,2440,1,2
1546,43,0,797,136,1
1547,99,0,1228,99,2
1548,31,0,1531,159,1
1549,62,0,2420,231,2
1550,31,0,175,68,1
1551,41,0,1833,38,2
1552,0,0,1229,169,1
1553,17,0,1530,211,2
1554,41,0,1195,225,2
1555,39,0,952,121,2
1556,46,0,1172,139,1
1557,14,0,424,169,1
1558,12,0,1724,13,1
1559,46,0,1665,25,2
1560,38,0,872,17,1
1561,39,0,1561,85,1
1562,65,0,328,34,1
1563,38,0,1005,89,2
1564,41,0,1338,127,2
1565,35,0,1467,75,1
1566,93,0,2330,199,2
1567,9,0,525,206,1
1568,70,0,1201,195,1
1569,67,0,153,26,1
1570,81,0,220,176,1
1571,48,0,1512,68,2
1572,31,0,1596,137,1
1573,92,0,1025,140,1
1574,88,0,829,160,1
1575,36,0,2488,201,1
1576,96,0,1252,173,2
1577,17,0,1773,30,2
1578,83,0,1939,189,1
1579,62,0,1569,248,2
1580,78,0,814,140,2
1581,41,0,1073,46,2
1582,54,0,345,235,2
1583,89,0,1727,223,1
1584,60,0,1402,202,2
1585,98,0,1766,119,1
1586,99,0,125,238,1
1587,27,0,171,9,2
1588,32,0,1392,204,2
1589,66,0,176,205,1
1590,46,0,1234,171,1
1591,55,0,1926,147,1
1592,34,0,1274,78,1
1593,21,0,1872,102,1
1594,15,0,1910,103,2
1595,95,0,711,122,1
1596,54,0,498,165,1
1597,84,0,773,182,1
1598,35,0,1296,246,2
1599,86,0,2472,75,2
1600,93,0,843,101,2
1601,3,0,2378,194,2
1602,33,0,1035,196,2
1603,98,0,1756,104,1
1604,27,0,1357,155,2
1605,66,0,2125,21,2
1606,8,0,1152,23,1
1607,15,0,1566,232,1
1608,62,0,1896,3,2
1609,18,0,25,204,2
1610,67,0,1227,242,1
1611,69,0,584,239,1
1612,61,0,263,49,1
1613,72,0,1808,53,2
1614,14,0,329,114,2
1615,85,0,1384,112,1
1616,89,0,2062,84,2
1617,20,0,1929,227,1
1618,63,0,1869,43,2
1619,87,0,2381,105,2
1620,74,0,338,69,1
1621,63,0,1438,75,2
1622,57,0,1627,234,1
1623,24,0,2249,71,2
1624,94,0,438,68,1
1625,96,0,2145,177,2
1626,49,0,1047,148,1
1627,65,0,2483,245,1
1628,71,0,801,114,2
1629,13,0,1430,114,1
1630,84,0,1730,189,1
1631,53,0,750,128,1
1632,28,0,97,87,2
1633,43,0,2034,226,1
1634,83,0,265,202,1
1635,69,0,1503,141,1
1636,8,0,1504,132,1
1637,45,0,1469,126,2
1638,13,0,502,246,2
1639,59,0,2474,72,2
1640,92,0,2453,25,1
1641,23,0,1300,163,2
1642,51,1,1133,0,1
1643,40,0,2022,69,1
1644,74,0,838,223,1
1645,9,0,433,98,2
1646,29,0,1951,48,1
1647,72,0,455,55,2
1648,56,0,891,132,1
1649,24,0,1967,62,2
1650,19,0,191,117,2
1651,24,0,2241,13,2
1652,82,0,2398,83,2
1653,84,0,669,106,2
1654,94,0,1517,242,1
1655,24,0,279,190,2
1656,51,0,2191,201,1
1657,9,0,2069,173,2
1658,92,0,1741,247,2
1659,9,1,464,0,2
1660,87,0,913,146,1
1661,44,0,834,228,1
1662,93,0,2234,140,2
1663,16,0,830,245,1
1664,17,0,1274,153,1
1665,60,0,2470,232,2
1666,58,0,928,70,1
1667,35,0,2217,158,1
1668,9,0,1581,58,1
1669,90,0,1450,229,1
1670,39,0,1309,127,1
1671,49,0,1673,71,2
1672,47,0,2240,88,1
1673,62,0,588,2,2
1674,53,0,1943,81,2
1675,12,0,1528,171,2
1676,23,0,2167,2,1
1677,5,0,1343,65,1
1678,0,0,674,100,1
1679,28,0,1577,120,2
1680,39,0,2407,169,2
1681,75,0,1553,138,2
1682,64,0,1364,167,2
1683,98,0,970,199,2
1684,6,0,702,69,2
1685,85,0,1448,30,2
1686,86,0,1910,45,1
1687,65,0,1835,241,1
1688,74,0,317,160,1
1689,71,0,1432,141,1
1690,46,0,437,148,2
1691,79,0,1260,63,2
1692,54,0,1048,225,2
1693,22,0,314,31,2
1694,57,0,322,63,2
1695,68,0,1146,176,1
1696,99,0,1691,161,1
1697,71,0,1209,29,2
1698,95,0,1371,28,1
1699,45,0,381,70,1
1700,82,0,1016,96,1
1701,13,0,1216,168,2
1702,54,0,648,13,1
1703,13,0,406,80,1
1704,47,0,1101,159,2
1705,69,0,1001,72,2
1706,65,0,314,123,2
1707,79,0,2150,96,1
1708,19,0,157,135,1
1709,36,0,347,126,1
1710,24,0,1889,205,2
1711,73,0,2404,149,1
1712,54,0,447,23,1
1713,86,0,1051,90,2
1714,17,0,1098,60,1
1715,8,0,1490,97,2
1716,60,0,1132,33,1
1717,44,0,2362,52,2
1718,40,0,897,177,2
1719,30,0,1563,228,1
1720,67,0,2128,69,2
1721,35,0,1816,205,1
1722,38,0,2311,244,2
1723,50,0,1869,102,1
1724,78,0,281,4,2
1725,54,0,1873,30,1
1726,34,0,1763,94,1
1727,33,0,356,136,2
1728,98,0,166,85,1
1729,54,0,1235,127,1
1730,33,0,1893,31,2
1731,12,0,60,162,2
1732,84,0,757,122,1
1733,48,0,1893,216,1
1734,45,0,609,96,1
1735,26,0,1298,173,1
1736,12,0,2496,243,2
1737,24,0,2037,243,2
1738,45,0,2023,241,2
1739,42,0,2318,81,1
1740,47,0,598,184,1
1741,79,0,1665,119,2
1742,77,0,2034,146,2
1743,50,0,817,31,1
1744,21,0,141,154,2
1745,86,0,1432,125,2
1746,0,0,2403,125,2
1747,87,0,312,224,1
1748,14,0,537,34,1
1749,44,0,710,182,2
1750,16,0,1785,210,1
1751,83,0,466,3,1
1752,4,0,598,167,1
1753,54,0,439,170,2
1754,62,0,47,168,1
1755,93,0,2193,2,2
1756,86,0,1133,219,2
1757,9,0,2051,186,1
1758,63,0,2240,114,2
1759,34,0,1892,164,1
1760,82,0,1540,86,2
1761,18,0,1735,245,2
1762,28,0,1329,158,2
1763,63,0,713,139,2
1764,11,0,1196,89,2
1765,88,0,1860,37,2
1766,16,0,245,223,1
1767,12,0,508,238,1
1768,82,0,2249,131,2
1769,8,0,671,74,2
1770,89,0,2215,171,1
1771,69,0,1817,47,2
1772,4,0,737,118,2
1773,83,0,1118,101,2
1774,91,0,481,84,2
1775,35,0,621,94,1
1776,88,0,1450,170,1
1777,74,0,340,94,2
1778,18,0,1162,43,1
1779,59,0,148,83,2
1780,61,0,2099,191,2
1781,44,0,2412,61,2
1782,7,0,1720,223,1
1783,89,0,1967,199,2
1784,98,0,647,22,1
1785,2,0,1700,180,2
1786,67,0,206,33,2
1787,25,0,2127,194,1
1788,83,0,2180,175,2
1789,14,0,847,194,2
1790,37,0,235,242,2
1791,64,0,1891,77,2
1792,50,0,1280,100,1
1793,34,0,1274,248,1
1794,19,0,1411,210,2
1795,55,0,533,16,1
1796,46,0,522,76,2
1797,0,0,1978,230,2
1798,20,0,1564,18,2
1799,42,0,684,220,1
1800,16,0,2265,232,2
1801,13,0,43,6,2
1802,78,0,2461,42,2
1803,17,0,178,170,2
1804,49,0,1746,232,2
1805,52,0,2377,79,1
1806,33,0,451,219,2
1807,1,0,2243,9,1
1808,25,0,330,213,1
1809,14,0,666,139,2
1810,13,0,1256,61,1
1811,55,0,2307,163,1
1812,28,0,1225,24,1
1813,77,0,1409,57,2
1814,72,0,902,48,2
1815,95,0,843,63,2
1816,76,0,198,153,1
1817,67,0,2240,50,1
1818,44,0,1616,70,2
1819,33,0,1716,247,2
1820,72,0,2105,200,1
1821,98,0,2189,118,1
1822,43,0,2236,191,1
1823,38,0,1216,10,1
1824,54,0,2367,54,1
1825,79,0,1092,87,1
1826,38,0,617,226,1
1827,79,0,227,114,1
1828,1,0,2011,203,2
1829,41,0,2406,44,1
1830,73,0,876,74,2
1831,96,0,1635,47,2
1832,74,0,1875,185,2
1833,98,0,1814,174,2
1834,48,0,146,158,2
1835,37,0,1946,57,1
1836,26,0,1831,55,2
1837,41,0,2231,94,1
1838,20,0,972,78,1
1839,64,0,2387,81,2
1840,37,0,1024,70,1
1841,79,0,1223,92,2
1842,45,0,1113,227,1
1843,12,0,273,151,2
1844,52,0,124,230,1
1845,10,0,128,200,2
1846,52,0,822,111,1
1847,29,0,985,148,1
1848,3,0,1528,72,1
1849,0,0,1814,132,1
1850,54,0,1924,184,1
1851,22,0,2435,96,2
1852,42,0,1992,125,2
1853,48,0,218,79,2
1854,38,0,1380,104,1
1855,85,0,2280,12,2
1856,83,0,1844,93,2
1857,96,0,1591,106,2
1858,46,0,1864,95,2
1859,8,0,580,8,2
1860,33,0,578,224,1
1861,38,0,2128,222,1
1862,46,0,2036,78,2
1863,67,0,389,14,2
1864,49,0,336,191,1
1865,27,0,1299,43,2
1866,14,0,629,46,2
1867,78,0,53,4,2
1868,4,0,1961,66,2
1869,70,0,1051,81,2
1870,47,0,1263,37,2
1871,35,0,727,85,2
1872,10,0,2208,2,2
1873,9,0,118,90,2
1874,5,0,1739,110,1
1875,25,0,2265,103,1
1876,4,0,927,32,2
1877,91,0,2046,197,2
1878,98,0,1225,33,2
1879,57,0,2018,125,2
1880,10,0,112,180,1
1881,14,0,1058,75,1
1882,52,0,2390,102,2
1883,71,0,900,238,2
1884,33,0,1266,182,2
1885,61,0,1438,5,2
1886,66,0,1094,150,2
1887,12,0,659,82,1
1888,80,0,408,232,1
1889,46,0,2198,2,1
1890,55,0,2310,209,1
1891,97,0,2179,83,1
1892,74,0,1219,120,2
1893,8,0,365,29,2
1894,27,0,894,23,2
1895,2,0,2477,225,2
1896,77,0,471,57,1
1897,37,0,2327,20,1
1898,53,0,2371,154,1
1899,36,0,2434,60,1
1900,43,0,1078,50,2
1901,60,0,226,9,2
1902,67,0,2085,241,1
1903,74,0,1848,69,1
1904,20,0,839,164,1
1905,3,0,2111,140,2
1906,6,0,37,198,2
1907,50,0,2115,20,2
1908,21,0,2356,207,2
1909,53,0,1822,38,1
1910,99,0,1786,40,1
1911,76,0,1729,34,1
1912,66,0,1307,5,1
1913,84,0,1218,126,1
1914,15,0,179,153,2
1915,33,0,1300,56,2
1916,15,0,1946,244,2
1917,88,0,1204,7,1
1918,94,0,1447,8,1
1919,0,0,967,69,2
1920,26,0,310,87,2
1921,52,0,1082,175,1
1922,4,0,843,119,1
1923,43,0,681,235,2
1924,7,0,155,197,1
1925,55,0,1301,48,2
1926,65,0,834,165,2
1927,14,0,643,41,2
1928,77,0,1169,32,2
1929,27,1,818,0,2
1930,33,0,2077,223,2
1931,90,0,11,217,1
1932,3,0,771,46,1
1933,43,0,300,139,1
1934,21,0,1068,53,2
1935,92,0,1747,220,1
1936,48,0,1019,112,2
1937,33,0,1035,23,1
1938,55,0,52,65,1
1939,55,0,909,160,1
1940,10,0,1775,159,1
1941,92,0,1421,93,2
1942,97,0,1463,94,2
1943,0,0,1973,151,2
1944,80,0,1359,68,1
1945,44,0,2064,87,1
1946,22,0,875,71,1
1947,32,0,436,147,1
1948,71,0,1220,193,1
1949,9,0,599,168,2
1950,27,0,2083,134,2
1951,57,0,702,87,1
1952,27,0,1314,227,1
1953,72,0,1556,34,2
1954,89,0,1942,46,1
1955,51,0,2179,133,1
1956,66,0,493,90,1
1957,19,0,515,127,2
1958,96,0,229,57,2
1959,8,0,1532,160,1
1960,30,0,779,130,2
1961,59,0,2067,147,1
1962,85,0,2408,202,2
1963,10,0,2141,3,1
1964,2,0,2115,172,2
1965,36,0,231,231,2
1966,92,0,2240,35,1
1967,7,0,1360,39,1
1968,84,0,1806,44,2
1969,72,0,542,238,2
1970,13,0,362,183,2
1971,23,1,584,0,1
1972,39,0,1009,53,1
1973,70,0,1215,232,1
1974,48,0,1923,85,1
1975,67,0,1105,90,2
1976,54,0,2451,196,1
1977,62,0,1309,115,2
1978,46,0,495,107,2
1979,27,0,2057,71,1
1980,21,0,1524,168,2
1981,21,0,2457,99,2
1982,27,0,1440,40,2
1983,17,0,411,118,2
1984,59,0,937,37,1
1985,3,0,350,179,2
1986,89,0,441,72,1
1987,19,0,2377,125,2
1988,94,0,1877,31,1
1989,36,0,535,186,1
1990,51,0,1036,32,1
1991,60,0,710,169,1
1992,13,0,1723,100,2
1993,73,0,762,123,2
1994,90,0,2432,84,1
1995,89,0,536,188,1
1996,34,1,508,0,1
1997,52,0,1888,161,2
1998,60,0,155,174,1
1999,7,0,1205,246,1
2000,43,0,2254,220,2
2001,42,0,1899,135,2
2002,94,0,294,203,1
2003,27,0,1892,219,1
2004,13,0,927,208,1
2005,60,0,1739,115,1
2006,78,0,904,67,1
2007,76,0,1881,68,2
2008,5,0,2143,236,1
2009,12,0,1013,139,1
2010,13,0,80,95,1
2011,93,0,180,232,2
2012,3,0,1266,78,2
2013,98,0,1833,22,2
2014,24,0,788,139,2
2015,27,0,642,47,1
2016,96,0,1293,45,2
2017,7,0,281,49,1
2018,47,0,1040,159,1
2019,3,0,427,237,1
2020,12,0,1532,246,1
2021,66,0,312,204,1
2022,78,0,944,1,1
2023,62,0,2304,178,1
2024,53,0,1440,201,2
2025,57,0,2367,173,2
2026,75,0,1654,248,2
2027,2,0,229,61,1
2028,69,0,1505,212,2
2029,31,0,1374,83,2
2030,17,0,1953,154,2
2031,15,0,271,123,1
2032,91,0,1176,5,2
2033,67,0,854,156,1
2034,78,0,1383,246,1
2035,90,0,1182,196,2
2036,37,0,1962,203,2
2037,3,0,1276,166,2
2038,32,0,2462,226,2
2039,55,0,470,109,1
2040,22,0,1350,156,1
2041,89,0,2467,152,1
2042,70,0,697,76,2
2043,0,0,2305,246,1
2044,5,0,358,143,2
2045,16,0,1821,169,1
2046,28,0,140,108,1
2047,58,0,870,141,1
2048,71,0,1897,107,2
2049,15,0,734,63,2
2050,50,0,222,199,1
2051,22,0,2127,119,2
2052,76,0,949,134,2
2053,28,0,471,192,1
2054,80,0,1422,45,2
2055,16,0,1587,221,1
2056,93,0,2390,102,1
2057,81,0,1515,244,2
2058,51,0,678,19,2
2059,77,0,920,204,2
2060,42,0,1836,234,1
2061,9,0,1668,207,2
2062,88,0,2440,128,2
2063,57,0,1261,34,2
2064,5,0,2459,184,2
2065,6,0,1122,26,2
2066,64,0,1931,67,1
2067,52,0,856,191,2
2068,0,0,906,111,1
2069,60,0,729,67,2
2070,81,0,1858,235,1
2071,25,0,1040,225,1
2072,6,0,1142,6,2
2073,92,0,78,208,2
2074,14,0,2039,108,1
2075,69,0,1442,38,2
2076,9,0,2351,43,1
2077,69,0,1782,39,2
2078,2,0,832,71,1
2079,24,0,1183,53,1
2080,17,0,2043,188,1
2081,90,0,2457,231,2
2082,47,0,62,154,1
2083,71,0,1603,84,2
2084,54,0,1471,248,2
2085,32,0,639,79,2
2086,76,0,1231,11,2
2087,25,0,1907,2,2
2088,12,0,1472,133,2
2089,91,0,981,84,2
2090,82,0,2310,192,1
2091,45,0,1223,197,1
2092,14,0,2423,10,2
2093,85,0,1107,55,2
2094,82,0,162,9,1
2095,90,0,12,4,2
2096,70,0,2207,134,2
2097,44,0,614,12,2
2098,12,0,613,99,1
2099,17,0,686,133,1
2100,26,0,530,23,1
2101,36,0,1439,203,1
2102,60,0,1894,46,2
2103,53,0,566,143,2
2104,60,0,831,171,2
2105,26,0,1770,74,2
2106,32,0,974,55,1
2107,17,0,1640,161,1
2108,76,0,856,25,2
2109,65,0,1923,47,2
2110,91,0,2153,189,1
2111,75,0,316,136,1
2112,44,0,824,15,2
2113,95,0,1387,81,2
2114,63,0,1749,95,1
2115,30,0,1292,83,2
2116,55,0,1137,196,1
2117,11,0,2203,103,1
2118,98,0,25,100,1
2119,1,0,1772,2,2
