Agent_ID,Age,PublicTransport_Jobs,essential_worker,Adherence_to_Intervention,AdminUnitName,H_Lat,H_Lon,HID,school_id,WorkPlaceID,Hospital ID
379,47,0,0,0.4,some_village,0.59842956,0.57502484,1179,0,36,5
380,32,1,0,0.8,some_village,0.8720252,0.8161633,2420,0,45,6
381,88,0,0,0.7,some_village,0.03714949,0.05246693,129,0,17,11
382,39,1,0,0.1,some_village,0.892722,0.9289504,236,0,41,1
383,87,0,0,0.6,some_village,0.20921338,0.7162424,2348,0,48,1
384,59,0,1,0.1,some_village,0.23049867,0.17894536,1157,0,15,4
385,86,1,0,0.1,some_village,0.15209925,0.23404849,1935,0,20,2
386,3,0,0,0.5,some_village,0.74542314,0.530491,2244,26,0,7
387,93,0,0,0.0,some_village,0.8030942,0.7176207,114,0,1,10
388,80,0,0,0.5,some_village,0.8564378,0.4001816,1608,0,43,10
389,36,0,0,0.8,some_village,0.17931265,0.5199048,1581,0,36,8
390,74,1,0,0.9,some_village,0.45563406,0.5677044,2442,0,11,15
391,67,0,0,0.6,some_village,0.01276201,0.6337521,1419,0,26,7
392,13,1,0,0.9,some_village,0.82056385,0.6234902,1694,11,0,8
393,63,0,0,0.4,some_village,0.6247483,0.106705844,1737,0,22,18
394,29,0,0,0.5,some_village,0.23020321,0.15550357,764,0,6,5
395,66,1,0,0.8,some_village,0.76315296,0.49338996,2077,0,32,7
396,16,1,0,0.9,some_village,0.6145837,0.60686606,1362,36,0,9
397,50,1,0,0.3,some_village,0.36408323,0.14137602,1737,0,24,16
398,33,0,0,0.8,some_village,0.117379725,0.79357165,1990,0,26,1
399,6,1,0,0.1,some_village,0.15080178,0.6624595,294,27,0,2
400,50,1,0,0.5,some_village,0.36904538,0.073278904,2416,0,27,9
401,34,1,0,0.7,some_village,0.574033,0.1972605,2113,0,26,5
402,58,0,0,0.8,some_village,0.105712116,0.78921485,895,0,12,5
403,62,0,0,0.9,some_village,0.24432969,0.36628687,145,0,48,12
404,29,1,0,0.8,some_village,0.67844665,0.06851584,2045,0,8,8
405,0,1,0,0.2,some_village,0.20669526,0.38523394,1454,32,0,18
406,61,1,0,0.8,some_village,0.41219056,0.92468214,112,0,38,3
407,2,0,0,0.0,some_village,0.4224084,0.7750761,2226,39,0,3
408,86,1,0,0.0,some_village,0.6849343,0.98409903,439,0,15,5
409,94,0,0,1.0,some_village,0.42731792,0.24551576,2379,0,1,14
410,4,0,0,0.7,some_village,0.37628233,0.45110786,2267,13,0,18
411,67,1,0,0.7,some_village,0.2853685,0.6471253,2357,0,39,4
412,32,0,0,0.3,some_village,0.5419093,0.22090578,1088,0,5,10
413,18,0,0,0.1,some_village,0.47299582,0.09327668,850,11,0,2
414,57,0,0,0.1,some_village,0.735729,0.07840216,1388,0,2,16
415,0,0,0,0.2,some_village,0.99850523,0.92475194,1164,25,0,7
416,92,1,0,0.6,some_village,0.006969869,0.85218495,295,0,19,5
417,99,1,0,0.3,some_village,0.9479635,0.21044576,162,0,37,5
418,11,1,0,0.1,some_village,0.49964166,0.29974508,1320,27,0,12
419,15,1,0,0.3,some_village,0.27430636,0.8532718,1524,15,0,2
420,12,0,0,0.6,some_village,0.8740554,0.11493081,2396,28,0,7
421,98,1,0,0.7,some_village,0.44783592,0.3082478,1386,0,34,3
422,89,0,0,0.4,some_village,0.06624162,0.17872453,297,0,19,12
423,21,0,0,0.6,some_village,0.6458333,0.8127964,84,46,0,13
424,49,0,0,0.7,some_village,0.24056458,0.6892051,2450,0,48,5
425,18,0,0,0.3,some_village,0.90315264,0.6407468,2091,45,0,13
426,78,1,0,0.9,some_village,0.33466673,0.32609046,1022,0,11,2
427,4,0,0,0.1,some_village,0.87573045,0.6688095,1847,28,0,14
428,66,0,0,0.7,some_village,0.3483622,0.7164667,795,0,18,2
429,98,0,0,0.5,some_village,0.36804765,0.26626468,1836,0,23,9
430,4,0,0,0.7,some_village,0.87535995,0.84456694,1638,27,0,17
431,51,0,0,0.9,some_village,0.6302096,0.5134176,1020,0,5,9
432,79,1,0,0.3,some_village,0.9033589,0.30433404,2405,0,19,1
433,83,1,0,0.7,some_village,0.004823506,0.9924816,1084,0,35,5
434,1,0,0,0.2,some_village,0.8609238,0.27013898,1277,10,0,7
435,98,0,0,0.5,some_village,0.04564035,0.76438713,1707,0,47,8
436,79,0,0,0.1,some_village,0.015586793,0.5422701,1437,0,33,10
437,59,1,0,0.5,some_village,0.66772854,0.03243327,1157,0,2,20
438,34,0,0,0.3,some_village,0.899746,0.38451397,159,0,48,4
439,8,1,0,0.8,some_village,0.7222048,0.087100744,1076,22,0,19
440,99,1,0,0.5,some_village,0.03383702,0.13254684,95,0,48,13
441,61,0,0,0.7,some_village,0.116147995,0.8772318,1230,0,30,2
442,83,0,0,0.9,some_village,0.30952734,0.9507839,775,0,42,1
443,80,1,0,0.2,some_village,0.37295336,0.3015896,818,0,47,3
444,89,0,0,0.6,some_village,0.45891088,0.40595686,2154,0,39,8
445,59,1,0,0.6,some_village,0.33473247,0.81970286,1216,0,30,14
446,93,0,0,0.5,some_village,0.0908435,0.02172321,2276,0,37,20
447,21,0,0,0.6,some_village,0.18378282,0.28698766,1156,21,0,5
448,14,1,0,0.9,some_village,0.57091504,0.21490967,1727,43,0,16
449,3,1,0,0.3,some_village,0.853785,0.53615946,810,26,0,6
450,61,0,0,1.0,some_village,0.06348556,0.12182611,1172,0,45,1
451,71,1,0,0.0,some_village,0.15752774,0.15610796,942,0,35,10
452,85,0,0,0.4,some_village,0.45429558,0.3701864,953,0,29,6
453,91,1,0,0.8,some_village,0.4269172,0.4626088,427,0,18,8
454,47,0,0,0.5,some_village,0.3018483,0.0903433,1308,0,2,17
455,92,0,0,0.1,some_village,0.7672047,0.6902355,539,0,34,19
456,50,0,0,0.9,some_village,0.4060688,0.90852344,401,0,43,13
457,77,0,0,0.2,some_village,0.9081051,0.64519787,398,0,34,5
458,24,1,0,0.5,some_village,0.06757009,0.017873287,888,47,0,11
459,92,0,0,0.7,some_village,0.21796292,0.6218607,471,0,9,1
460,4,0,0,0.1,some_village,0.8129823,0.23938853,2082,30,0,5
461,88,0,0,0.4,some_village,0.7492318,0.47079766,1264,0,8,8
462,65,0,0,0.1,some_village,0.8454565,0.19556701,1066,0,49,10
463,13,1,0,0.3,some_village,0.3530988,0.3345996,2020,46,0,9
464,9,1,0,0.1,some_village,0.3912933,0.97418284,1144,9,0,8
465,50,0,0,0.3,some_village,0.13480371,0.866502,1589,0,28,11
466,19,1,0,0.2,some_village,0.51891977,0.76044375,2406,30,0,15
467,64,0,0,0.9,some_village,0.781176,0.5934605,1332,0,48,16
468,61,0,0,0.8,some_village,0.25911057,0.7775307,1480,0,46,7
469,57,1,0,0.9,some_village,0.46974432,0.27721453,105,0,12,7
470,53,0,0,0.4,some_village,0.21916538,0.5285459,1654,0,40,18
471,15,1,0,0.6,some_village,0.9970012,0.9357109,876,15,0,14
472,87,0,0,0.3,some_village,0.8704935,0.39303845,1932,0,34,4
473,75,1,0,0.5,some_village,0.8798721,0.3314479,117,0,45,3
474,33,1,0,0.3,some_village,0.81568843,0.8476648,286,0,23,20
475,58,0,1,0.8,some_village,0.3617847,0.61694664,1881,0,24,2
476,77,0,0,0.4,some_village,0.69362664,0.14308947,1946,0,24,1
477,51,1,0,0.0,some_village,0.26668864,0.24651653,782,0,19,8
478,44,1,0,0.0,some_village,0.39518428,0.1480813,900,0,6,9
479,67,0,0,0.5,some_village,0.727842,0.95796424,546,0,44,2
480,64,0,0,0.9,some_village,0.5172128,0.42533356,2332,0,21,13
481,2,0,0,0.2,some_village,0.03554964,0.9567287,887,35,0,4
482,94,1,0,0.3,some_village,0.21671075,0.124988675,2347,0,40,2
483,51,1,0,0.8,some_village,0.4681139,0.8689201,750,0,49,10
484,81,0,0,0.3,some_village,0.5724291,0.8458302,1816,0,26,17
485,86,1,0,0.1,some_village,0.78991354,0.57695675,1574,0,46,2
486,47,0,0,0.2,some_village,0.01376313,0.60278857,1286,0,28,19
487,3,0,0,0.5,some_village,0.49388003,0.6933176,656,24,0,8
488,55,0,0,0.1,some_village,0.5192819,0.36420745,1329,0,28,7
489,63,1,0,0.5,some_village,0.761807,0.9089043,1822,0,41,11
490,17,1,0,0.2,some_village,0.192195,0.20392877,1045,36,0,5
491,20,0,0,0.4,some_village,0.18255699,0.33526397,1717,17,0,20
492,83,1,0,0.8,some_village,0.2267574,0.9464423,2130,0,48,7
493,10,0,0,0.4,some_village,0.84117717,0.51498854,641,48,0,17
494,97,1,0,0.2,some_village,0.60015506,0.4638061,945,0,45,15
495,68,0,0,0.8,some_village,0.8566992,0.56184125,2312,0,28,4
496,46,0,0,0.0,some_village,0.3972376,0.3040316,1792,0,30,13
497,1,0,0,0.2,some_village,0.83237386,0.20950949,845,21,0,14
498,46,1,0,1.0,some_village,0.7681751,0.93064666,191,0,29,19
499,31,0,0,0.9,some_village,0.6112405,0.1852004,179,0,27,15
500,52,0,0,0.5,some_village,0.9947103,0.9741126,2039,0,15,11
501,31,1,0,0.7,some_village,0.9778738,0.08422637,1422,0,37,8
502,34,0,0,0.8,some_village,0.03964299,0.7378119,1344,0,22,12
503,0,0,0,0.0,some_village,0.572099,0.09906697,2015,48,0,13
504,68,0,0,0.4,some_village,0.10685694,0.50826347,723,0,9,18
505,85,1,0,0.3,some_village,0.15886366,0.12497306,1665,0,18,9
506,49,0,0,0.2,some_village,0.5076354,0.27575624,2085,0,26,4
507,61,1,0,0.8,some_village,0.48822397,0.15224528,143,0,8,8
508,78,0,0,0.8,some_village,0.06076795,0.048917294,1687,0,1,8
509,54,0,0,0.3,some_village,0.22859901,0.03513342,1829,0,41,20
510,12,0,0,0.2,some_village,0.6137721,0.6306979,295,39,0,14
511,19,0,0,0.6,some_village,0.53002703,0.45841324,1642,10,0,3
512,49,0,0,0.3,some_village,0.35499436,0.22763026,619,0,4,2
513,16,1,0,0.8,some_village,0.41106647,0.41016346,712,31,0,20
514,80,0,0,0.3,some_village,0.97762895,0.6438484,2366,0,49,20
515,81,0,0,0.9,some_village,0.038437188,0.061644673,1036,0,45,17
516,38,1,0,0.2,some_village,0.8416695,0.35962194,1097,0,36,14
517,21,0,0,0.2,some_village,0.9600022,0.031385124,2141,23,0,10
518,5,0,0,0.0,some_village,0.58096766,0.11243081,20,14,0,17
519,36,1,0,0.0,some_village,0.038634717,0.86751354,768,0,50,13
520,28,0,0,0.8,some_village,0.49890786,0.81965333,302,0,45,12
521,16,1,0,0.1,some_village,0.2854063,0.16394216,1462,50,0,6
522,28,0,0,0.9,some_village,8.865595E-4,0.8474939,422,0,16,15
523,14,1,0,0.0,some_village,0.60856205,0.9871533,1971,34,0,2
524,94,0,0,0.3,some_village,0.5707415,0.37413,2068,0,37,4
525,47,0,0,0.7,some_village,0.7146965,0.22288865,238,0,3,16
526,74,0,0,0.5,some_village,0.9530236,0.7073821,656,0,41,12
527,48,1,0,1.0,some_village,0.7301057,0.6403385,53,0,37,7
528,68,0,0,1.0,some_village,0.07950789,0.8235662,1422,0,8,17
529,79,1,0,0.2,some_village,0.08821964,0.18454665,771,0,35,15
530,44,0,0,0.7,some_village,0.6150244,0.29818815,988,0,19,11
531,3,0,0,0.5,some_village,0.24364442,0.7404022,1329,38,0,6
532,91,1,0,0.3,some_village,0.40368325,0.23067153,201,0,17,9
533,83,0,0,0.5,some_village,0.4157396,0.006862104,2307,0,15,19
534,89,0,0,0.9,some_village,0.97342104,0.08680731,2302,0,25,11
535,81,0,0,1.0,some_village,0.7983603,0.6777439,165,0,26,8
536,81,0,0,0.4,some_village,0.8222308,0.9325993,399,0,23,6
537,82,0,0,0.5,some_village,0.41047186,0.117853105,758,0,29,2
538,11,0,0,0.2,some_village,0.9044711,0.41856885,428,22,0,5
539,82,0,0,0.7,some_village,0.54365695,0.69024825,2500,0,49,6
540,10,0,0,0.0,some_village,0.6901571,0.11532998,2222,12,0,18
541,60,0,0,0.5,some_village,0.0072038174,0.6970233,300,0,4,17
542,3,0,0,0.4,some_village,0.9567424,0.9600704,2490,13,0,1
543,8,0,0,0.2,some_village,0.60072994,0.267372,1689,18,0,8
544,31,1,0,0.9,some_village,0.18761402,0.39600372,2496,0,15,1
545,54,1,0,0.4,some_village,0.86167985,0.98679966,938,0,34,18
546,89,0,0,0.2,some_village,0.19716734,0.877469,2397,0,24,7
547,19,1,0,0.7,some_village,0.21963906,0.51243126,2202,18,0,8
548,42,0,0,0.1,some_village,0.81635714,0.67117697,395,0,5,17
549,68,1,0,0.2,some_village,0.79347193,0.24749047,436,0,8,20
550,57,0,0,0.4,some_village,0.14618921,1.4686584E-4,490,0,1,5
551,38,0,0,0.1,some_village,0.23089057,0.71930826,1807,0,3,10
552,93,0,0,0.1,some_village,0.7137597,0.82622916,1557,0,38,12
553,21,1,0,0.4,some_village,0.24994153,0.2138151,1903,6,0,11
554,2,1,0,0.6,some_village,0.50809824,0.77303386,166,38,0,14
555,89,1,0,0.1,some_village,0.1277945,0.6181944,1479,0,42,7
556,92,0,0,0.8,some_village,0.33591872,0.8501296,676,0,36,7
557,51,0,0,0.7,some_village,0.09664154,0.57306844,2256,0,21,4
558,2,1,0,1.0,some_village,0.55860585,0.3563797,59,40,0,7
559,74,1,0,0.7,some_village,0.74253327,0.6918809,2034,0,40,13
560,18,0,0,0.7,some_village,0.715844,0.17241347,422,29,0,3
561,76,1,0,0.3,some_village,0.7337517,0.15035468,1129,0,38,2
562,79,0,0,0.4,some_village,0.25695795,0.66268367,836,0,48,1
563,76,0,0,1.0,some_village,0.31001747,0.5534491,1558,0,42,13
564,45,1,0,0.4,some_village,0.2003867,0.48588234,920,0,33,6
565,15,0,0,0.3,some_village,0.9957885,0.94559574,2045,8,0,4
566,58,0,0,1.0,some_village,0.030613601,0.6249368,216,0,14,15
567,96,0,0,0.9,some_village,0.3603354,0.31296694,1165,0,13,10
568,70,0,0,0.5,some_village,0.48761237,0.38639408,1089,0,5,1
569,38,0,0,1.0,some_village,0.14354157,0.19286448,1535,0,45,16
570,3,1,0,0.6,some_village,0.31410754,0.14679712,1834,45,0,18
571,7,1,0,0.3,some_village,0.627081,0.13635695,119,40,0,19
572,15,0,0,0.5,some_village,0.29246306,0.22830945,134,13,0,7
573,18,0,0,0.5,some_village,0.730861,0.7370296,972,12,0,16
574,63,0,0,0.9,some_village,0.044367313,0.21402985,1000,0,2,11
575,38,0,0,0.1,some_village,0.074778974,0.9166772,243,0,28,8
576,77,1,1,0.2,some_village,0.34850132,0.7547083,123,0,20,7
577,34,0,0,0.2,some_village,0.7130532,0.4207986,1220,0,33,17
578,91,0,0,0.3,some_village,0.45272976,0.45445275,531,0,35,3
579,75,0,0,0.6,some_village,0.87301415,0.22167522,2126,0,38,18
580,51,1,0,0.4,some_village,0.14262378,0.23140448,1419,0,13,20
581,49,0,0,0.0,some_village,0.77969766,0.31425816,1253,0,36,7
582,39,0,0,0.3,some_village,0.95784074,0.07612556,2032,0,10,5
583,33,0,0,0.2,some_village,0.53783655,0.3102318,581,0,33,14
584,50,0,0,0.7,some_village,0.40082538,0.10609841,2406,0,20,14
585,16,1,0,0.7,some_village,0.883009,0.5281296,1341,41,0,10
586,89,0,0,0.5,some_village,0.96265584,0.42584103,754,0,2,18
587,57,0,0,0.9,some_village,0.92683333,0.9153182,161,0,4,5
588,95,1,0,0.4,some_village,0.9995951,0.24789351,1765,0,21,9
589,82,0,0,0.5,some_village,0.6541935,0.35017926,1306,0,25,5
590,80,0,0,0.2,some_village,0.72502184,0.11624694,825,0,17,2
591,40,1,0,0.4,some_village,0.3455692,0.441388,2177,0,29,15
592,68,0,0,0.7,some_village,0.21165448,0.6390812,311,0,25,20
593,16,0,0,0.5,some_village,0.43785125,0.40478498,2040,10,0,10
594,33,0,0,0.4,some_village,0.35801375,0.67308706,200,0,2,18
595,51,0,0,0.8,some_village,0.5463496,0.6338873,45,0,31,11
596,72,0,0,0.9,some_village,0.73844427,0.089413464,2368,0,5,6
597,10,1,0,0.5,some_village,0.45640355,0.45791966,2148,37,0,2
598,97,0,0,0.2,some_village,0.107186556,0.8975538,389,0,31,3
599,43,1,0,0.4,some_village,0.8009436,0.2709434,263,0,15,16
600,71,0,0,0.1,some_village,0.5175007,0.56406957,1045,0,49,11
601,36,1,0,0.3,some_village,0.39802307,0.5776182,2189,0,4,15
602,34,0,0,0.7,some_village,0.5858688,0.5419877,2460,0,37,4
603,34,0,0,0.1,some_village,0.50061715,0.25381958,381,0,33,16
604,12,0,0,0.6,some_village,0.26714528,0.81878763,2408,21,0,18
605,74,1,0,0.6,some_village,0.4222839,0.74090374,2309,0,20,16
606,14,0,0,0.2,some_village,0.08201277,0.49509126,794,36,0,19
607,45,0,0,0.1,some_village,0.5375754,0.58792835,1312,0,8,8
608,28,0,0,0.9,some_village,0.63363934,0.92882955,1395,0,37,7
609,42,0,0,0.2,some_village,0.24329668,0.53289044,7,0,11,2
610,52,0,0,0.3,some_village,0.3068843,0.7142027,361,0,19,11
611,76,1,0,0.3,some_village,0.5564805,0.80015695,1952,0,41,8
612,76,0,0,0.3,some_village,0.6487635,0.1873576,368,0,40,5
613,53,0,0,0.4,some_village,0.5291421,0.3395877,2270,0,11,20
614,48,1,0,0.3,some_village,0.502451,0.35516447,1913,0,3,9
615,50,0,0,0.7,some_village,0.40068036,0.92287093,2237,0,32,1
616,79,0,0,0.5,some_village,0.52156043,0.29413176,352,0,17,7
617,19,0,0,0.8,some_village,0.60391665,0.44881636,1399,37,0,7
618,14,0,0,0.5,some_village,0.54615784,0.12732178,902,38,0,14
619,62,0,0,0.2,some_village,0.65941066,0.44241983,886,0,40,6
620,38,0,0,1.0,some_village,0.1452781,0.9821906,992,0,31,9
621,92,1,0,0.4,some_village,0.036406815,0.63071465,69,0,39,1
622,23,0,0,0.6,some_village,0.9247129,0.35235733,1795,31,0,9
623,20,0,0,0.8,some_village,0.3424979,0.08636767,759,12,0,9
624,39,0,0,0.6,some_village,0.1669327,0.86813515,786,0,17,8
625,64,1,0,1.0,some_village,0.89720577,0.7967046,843,0,19,7
626,1,0,0,0.7,some_village,0.9858224,0.03538251,28,30,0,1
627,66,0,0,0.5,some_village,0.83644164,0.43599612,2383,0,19,9
628,19,0,0,0.7,some_village,0.42832118,0.644932,303,21,0,8
629,83,0,0,0.7,some_village,0.26068234,0.552933,575,0,16,10
630,71,0,0,0.4,some_village,0.49505246,0.8035835,1598,0,20,15
631,92,0,0,0.0,some_village,0.40588307,0.30823815,585,0,50,10
632,8,1,0,0.2,some_village,0.83060825,0.43073583,2390,17,0,15
633,79,0,0,0.1,some_village,0.32390255,0.37011606,467,0,38,16
634,22,0,0,0.2,some_village,0.63556266,0.11345494,2249,28,0,15
635,14,1,0,0.5,some_village,0.7596921,0.8817896,1081,50,0,9
636,9,0,0,0.0,some_village,0.54787505,0.5823254,112,6,0,20
637,38,0,0,0.0,some_village,0.19526082,0.02436173,2306,0,46,11
638,7,0,0,0.9,some_village,0.40931487,0.38378865,928,13,0,2
639,97,1,0,0.3,some_village,0.83449304,0.7877234,999,0,40,7
640,78,1,0,0.5,some_village,0.048431456,0.11742246,620,0,21,18
641,17,0,0,0.6,some_village,0.082484305,0.89345175,443,11,0,13
642,3,0,0,0.8,some_village,0.80148417,0.8008606,2354,9,0,12
643,58,0,0,0.4,some_village,0.77689755,0.65075284,1025,0,13,18
644,65,0,0,0.2,some_village,0.48610997,0.672948,1139,0,44,8
645,33,0,0,0.9,some_village,0.43359375,0.530297,835,0,38,3
646,70,0,0,0.7,some_village,0.9265369,0.5436323,1341,0,47,18
647,3,0,0,0.0,some_village,0.59861475,0.18239641,2160,4,0,5
648,40,0,0,0.1,some_village,0.5344793,0.9174674,1325,0,27,3
649,56,0,0,0.1,some_village,0.9374785,0.889922,934,0,17,9
650,82,0,0,0.8,some_village,0.074317634,0.03855902,349,0,14,11
651,68,0,0,0.4,some_village,0.7211491,0.27199328,1898,0,32,10
652,97,1,0,0.9,some_village,0.3284793,0.298334,2152,0,33,9
653,53,0,0,0.5,some_village,0.68553066,0.5127389,1601,0,1,14
654,42,0,0,0.6,some_village,0.004416883,0.99102986,577,0,8,10
655,84,1,0,0.9,some_village,0.67807144,0.32366025,887,0,37,10
656,29,0,0,0.3,some_village,0.86386836,0.35980976,1450,0,23,10
657,70,0,0,0.4,some_village,0.6899395,0.92798114,2043,0,19,11
658,71,0,1,0.6,some_village,0.91080385,0.020771682,1759,0,8,12
659,95,1,0,0.2,some_village,0.37863863,0.5124702,1847,0,35,18
660,54,0,0,0.6,some_village,0.7521551,0.51336354,1787,0,36,17
661,97,0,0,0.3,some_village,0.20258033,0.8159281,258,0,13,15
662,14,0,0,0.8,some_village,0.30335236,0.8544723,526,3,0,9
663,58,0,0,0.0,some_village,0.6086283,0.98220015,1285,0,44,7
664,58,1,0,0.7,some_village,0.9141043,0.2822854,2041,0,47,2
665,0,0,0,0.5,some_village,0.80068725,0.9400792,906,16,0,15
666,53,0,1,0.2,some_village,0.28813833,0.6238112,1834,0,4,2
667,86,0,0,0.9,some_village,0.41590774,0.44329,1900,0,19,9
668,82,1,0,0.2,some_village,0.4131704,0.89859134,2049,0,18,12
669,29,0,0,0.8,some_village,0.8787586,0.700915,172,0,8,6
670,34,0,0,0.1,some_village,0.8524134,0.78683996,1333,0,44,11
671,26,0,0,0.9,some_village,0.5634294,0.6307189,116,0,40,2
672,60,0,0,0.4,some_village,0.06071222,0.14860398,643,0,36,3
673,83,0,0,0.3,some_village,0.24146527,0.6542963,2183,0,45,17
674,72,0,0,0.6,some_village,0.5951949,0.5039389,1959,0,19,1
675,17,1,0,0.7,some_village,0.7294063,0.21732736,1257,14,0,7
676,70,1,0,0.7,some_village,0.40154004,0.34698027,716,0,6,14
677,63,0,0,0.3,some_village,0.6788698,0.7518052,1249,0,41,15
678,75,0,0,0.8,some_village,0.77314013,0.6965706,13,0,15,12
679,61,0,0,0.4,some_village,0.17228925,0.41821057,869,0,27,16
680,46,0,0,0.4,some_village,0.8661088,0.10979438,910,0,41,5
681,61,0,0,0.6,some_village,0.75664836,0.75556433,1285,0,38,20
682,23,1,0,0.2,some_village,0.88053364,0.15213537,1540,36,0,16
683,60,0,0,0.3,some_village,0.46466607,0.14425635,564,0,33,10
684,20,1,0,1.0,some_village,0.23668474,0.96748656,2375,36,0,10
685,9,0,0,0.3,some_village,0.2449432,0.121937156,257,7,0,12
686,38,0,0,1.0,some_village,0.7052006,0.83942753,522,0,24,15
687,86,0,0,0.3,some_village,0.4129719,0.9141171,894,0,7,11
688,72,0,0,0.5,some_village,0.18677193,0.77769285,1832,0,35,7
689,12,1,0,0.1,some_village,0.9972084,0.5545983,2144,31,0,20
690,7,1,0,0.2,some_village,0.9943198,0.50060296,618,48,0,20
691,92,0,0,0.6,some_village,0.94734,0.034359038,2194,0,48,19
692,94,0,0,0.2,some_village,0.7888664,0.74924433,440,0,26,16
693,33,0,0,0.4,some_village,0.8110699,0.88442886,351,0,2,6
694,64,1,0,0.9,some_village,0.87624586,0.6827275,1298,0,20,7
695,21,0,0,0.8,some_village,0.029122114,0.6254105,1900,26,0,20
696,71,0,0,0.3,some_village,0.99282783,0.29622978,961,0,37,12
697,84,0,0,0.9,some_village,0.48547983,0.08850598,1418,0,46,20
698,86,0,0,0.1,some_village,0.2402963,0.35718352,271,0,9,18
699,96,1,0,0.6,some_village,0.83395773,0.50302833,22,0,9,13
700,12,1,0,0.0,some_village,0.9030384,0.83255744,600,41,0,19
701,19,0,0,0.4,some_village,0.8820053,0.25339168,1903,18,0,8
702,16,1,0,0.6,some_village,0.5740803,0.29629475,518,37,0,16
703,8,1,0,0.3,some_village,0.16956353,0.9596959,2301,35,0,9
704,3,0,0,0.2,some_village,0.83415186,0.8192085,1084,34,0,16
705,76,0,0,0.8,some_village,0.17316169,0.5047065,272,0,1,3
706,20,0,0,0.4,some_village,0.18356311,0.24192,2268,39,0,11
707,65,1,0,0.3,some_village,0.96804523,0.13552922,979,0,31,20
708,0,1,0,0.7,some_village,0.029100776,0.1601991,14,28,0,7
709,41,1,0,0.4,some_village,0.8040541,0.20216954,1608,0,38,17
710,22,1,0,0.7,some_village,0.5418162,0.077160954,629,21,0,18
711,85,1,0,0.4,some_village,0.4919247,0.26700187,2129,0,8,18
712,87,0,0,0.5,some_village,0.099681854,0.568913,2117,0,11,18
713,29,0,0,0.1,some_village,0.12203324,0.22320008,1089,0,12,2
714,71,0,0,0.6,some_village,0.95558256,0.08782238,1935,0,45,15
715,8,0,0,0.4,some_village,0.5834694,0.049501717,537,49,0,18
716,68,0,0,0.9,some_village,0.26534283,0.4822839,238,0,33,3
717,81,1,0,0.6,some_village,0.70517224,0.834353,290,0,7,1
718,68,0,0,0.0,some_village,0.7937886,0.5090138,2467,0,13,8
719,37,0,0,0.3,some_village,0.7431838,0.8384387,1288,0,24,15
720,82,1,0,0.9,some_village,0.35789973,0.49050158,552,0,49,10
721,68,0,0,0.5,some_village,0.28648967,0.8043146,2157,0,33,19
722,42,0,0,1.0,some_village,0.09642458,0.8545165,148,0,28,4
723,71,0,0,0.3,some_village,0.39978844,0.9833327,1700,0,46,8
724,17,1,0,0.1,some_village,0.7297821,0.86994094,839,5,0,6
725,32,0,0,0.2,some_village,0.99547714,0.13684458,1368,0,7,15
