Agent_ID,Age,PublicTransport_Jobs,essential_worker,Adherence_to_Intervention,VillTownName,H_Lat,H_Lon,HHID,school_id,WorkPlaceID
402,44,0,1,0.7,some_village,0.8996207,0.28644353,2044,0,14
403,11,1,0,0.5,some_village,0.6488544,0.844837,858,8,0
404,74,0,0,0.6,some_village,0.055490196,0.837494,1060,0,26
405,32,0,0,1.0,some_village,0.6635454,0.36093313,656,0,34
406,52,1,1,0.7,some_village,0.8783101,0.6902845,1087,0,22
407,56,0,0,0.8,some_village,0.97836745,0.9989891,2229,0,25
408,30,1,0,0.7,some_village,0.70213294,0.7348399,1028,0,28
409,10,0,0,0.1,some_village,0.9717497,0.14097452,1931,6,0
410,5,1,0,0.7,some_village,0.07338685,0.9259126,989,9,0
411,6,0,0,0.7,some_village,0.86638284,0.98791504,35,7,0
412,59,0,1,0.8,some_village,0.7145584,0.6185064,2243,0,3
413,13,0,0,1.0,some_village,0.01703912,0.6204696,1085,9,0
414,13,1,0,1.0,some_village,0.25007242,0.329647,896,7,0
415,42,0,0,0.6,some_village,0.005286157,0.2675659,349,0,39
416,33,1,0,0.9,some_village,0.17066681,0.30951762,1081,0,34
417,31,0,0,0.7,some_village,0.98080575,0.054842234,1452,0,10
418,70,1,0,0.9,some_village,0.4163605,0.36476547,387,0,28
419,9,0,0,1.0,some_village,0.46092695,0.61652344,1985,8,0
420,5,1,0,0.6,some_village,0.4110511,0.10050011,2042,2,0
421,65,0,1,0.3,some_village,0.9927835,0.23823053,161,0,21
422,61,1,0,0.8,some_village,0.050700963,0.7370909,1766,0,12
423,29,0,0,0.8,some_village,0.360771,0.9598645,467,8,0
424,70,0,0,0.8,some_village,0.3438334,0.121104896,1514,0,31
425,55,1,1,0.7,some_village,0.2500862,0.6802586,2049,0,1
426,19,0,0,0.7,some_village,0.19435644,0.07673144,1792,8,0
427,34,0,0,1.0,some_village,0.011705458,0.51366657,2435,0,36
428,40,0,1,0.7,some_village,0.74134934,0.06583053,1073,0,38
429,74,1,0,0.8,some_village,0.006662786,0.3599776,2121,0,1
430,79,0,0,0.6,some_village,0.17524016,0.059084475,1304,0,10
431,39,0,0,1.0,some_village,0.14709288,0.6552712,446,0,43
432,46,0,0,0.9,some_village,0.11722022,0.34983945,1658,0,21
433,17,1,0,0.7,some_village,0.15777636,0.29231292,1878,7,0
434,30,1,1,0.9,some_village,0.31258386,0.38282877,2479,0,49
435,29,0,0,0.7,some_village,0.6880088,0.3681522,1850,7,0
436,77,1,0,0.7,some_village,0.32210964,0.16262794,1709,0,5
437,69,0,0,0.5,some_village,0.15918136,0.76490057,2236,0,42
438,67,0,1,0.6,some_village,0.993784,0.6230554,19,0,16
439,77,0,0,0.5,some_village,0.29605532,0.59580284,1715,0,47
440,6,1,0,0.9,some_village,0.9474138,0.43639773,71,8,0
441,18,0,0,0.2,some_village,0.7919154,0.55630094,537,8,0
442,45,1,0,0.6,some_village,0.76413405,0.4631816,386,0,29
443,41,0,0,0.4,some_village,0.09944403,0.71792936,207,0,5
444,49,0,0,0.6,some_village,0.503224,0.8693727,2247,0,17
445,40,0,0,0.7,some_village,0.2102465,0.074944496,2058,0,35
446,62,0,0,1.0,some_village,0.2508695,0.83586895,251,0,34
447,62,0,0,0.6,some_village,0.66761595,0.8611536,315,0,32
448,50,1,0,0.1,some_village,0.45951343,0.5910552,324,0,11
449,14,0,0,0.9,some_village,0.96190584,0.27468914,1946,3,0
450,69,1,0,0.7,some_village,0.7021276,0.90726054,2186,0,21
451,39,0,0,0.8,some_village,0.7573198,0.33525717,1777,0,35
452,28,1,0,0.7,some_village,0.3936146,0.09448409,678,6,0
453,76,0,0,0.9,some_village,0.19896644,0.08450955,1163,0,8
454,16,0,0,1.0,some_village,0.84056205,0.53746116,375,4,0
455,33,0,0,0.8,some_village,0.36786407,0.023961365,590,0,41
456,18,0,0,0.3,some_village,0.41142517,0.89975345,91,9,0
457,14,0,0,0.7,some_village,0.28582823,0.70772326,1603,5,0
458,43,0,1,0.8,some_village,0.11590552,0.637283,628,0,40
459,26,1,0,0.5,some_village,0.98253936,0.060923815,369,1,0
460,64,0,1,0.8,some_village,0.5754514,0.74422413,1781,0,11
461,63,1,0,0.8,some_village,0.39171356,0.7708543,2260,0,47
462,62,1,1,0.8,some_village,0.3375162,0.041906536,1915,0,25
463,63,0,0,0.7,some_village,0.19343168,0.0417549,1961,0,31
464,28,0,0,1.0,some_village,0.8989687,0.28131616,277,9,0
465,26,1,0,0.8,some_village,0.19245392,0.50922555,609,7,0
466,55,1,0,0.5,some_village,0.25774765,0.1150108,1527,0,6
467,78,0,0,0.2,some_village,0.96014214,0.48631555,2240,0,20
468,15,0,0,0.8,some_village,0.9181819,0.79968846,1019,4,0
469,25,1,0,0.7,some_village,0.0807364,0.17590773,1381,9,0
470,14,1,0,0.7,some_village,0.8837236,0.3938002,1031,8,0
471,57,1,0,0.5,some_village,0.1880629,0.48572952,1608,0,16
472,57,0,0,0.7,some_village,0.43327814,0.10300332,1123,0,14
473,53,1,0,0.9,some_village,0.9820484,0.12172717,1269,0,42
474,47,1,0,0.9,some_village,0.71159995,0.18394613,482,0,47
475,23,0,0,0.8,some_village,0.23413187,0.674902,1536,3,0
476,27,0,0,0.9,some_village,0.36481154,0.12073451,2397,3,0
477,75,0,0,0.8,some_village,0.84223294,0.9926344,2430,0,48
478,32,0,0,0.9,some_village,0.54514694,0.21978879,927,0,23
479,14,1,0,0.7,some_village,0.45106864,0.98692024,2028,1,0
480,37,1,0,0.7,some_village,0.98690015,0.9937014,1456,0,46
481,39,0,1,0.7,some_village,0.9630991,0.6157784,252,0,17
482,54,1,0,0.8,some_village,0.84419274,0.022873282,28,0,23
483,49,0,0,0.2,some_village,0.7167478,0.07479435,886,0,14
484,9,0,0,0.6,some_village,0.30118388,0.5953271,156,8,0
485,75,0,0,0.3,some_village,0.1317594,0.91989124,1322,0,7
486,8,1,0,0.9,some_village,0.2171675,0.18219888,1134,10,0
487,26,0,0,0.7,some_village,0.9663662,0.09740633,302,1,0
488,57,1,0,0.8,some_village,0.7880605,0.047624648,2113,0,5
489,20,0,0,0.6,some_village,0.59764034,0.053924143,1755,5,0
490,59,0,0,0.6,some_village,0.7196473,0.08075374,280,0,28
491,11,1,0,0.8,some_village,0.71895397,0.4868036,1641,7,0
492,39,0,0,0.9,some_village,0.59084195,0.20068389,2089,0,5
493,27,1,0,0.8,some_village,0.43221688,0.8979764,2134,8,0
494,37,1,0,0.7,some_village,0.30679727,0.4708923,2325,0,20
495,57,0,0,0.7,some_village,0.84985423,0.37757635,102,0,18
496,6,0,0,0.5,some_village,0.52067924,0.9999645,455,10,0
497,51,0,0,0.7,some_village,0.884682,0.037273288,1638,0,41
498,49,1,0,1.0,some_village,0.1551938,0.26092815,516,0,11
499,15,0,0,0.8,some_village,0.19457215,0.2535777,981,5,0
500,38,0,0,0.5,some_village,0.50311893,0.084687114,1531,0,48
501,28,1,0,0.6,some_village,0.47206378,0.1447519,1429,10,0
502,33,0,1,0.6,some_village,0.5000015,0.40771466,1287,0,18
503,24,0,0,0.9,some_village,0.5663641,0.6973453,1393,5,0
504,17,1,0,0.9,some_village,0.026948988,0.91133404,1297,7,0
505,76,1,1,0.6,some_village,0.7995265,0.47559828,252,0,14
506,53,1,0,0.6,some_village,0.0594545,0.7568297,1355,0,6
507,11,0,0,0.6,some_village,0.74292415,0.46790004,233,1,0
508,75,0,0,0.6,some_village,0.7409336,0.008292675,101,0,44
509,72,0,1,0.9,some_village,0.4168772,0.9522723,1709,0,7
510,42,1,0,0.8,some_village,0.6515673,0.99126756,2011,0,13
511,61,1,0,0.5,some_village,0.650044,0.16486865,1246,0,19
512,45,0,1,0.6,some_village,0.03443086,0.27386898,361,0,15
513,70,0,0,1.0,some_village,0.9450231,0.70389485,1625,0,25
514,30,1,0,0.6,some_village,0.34446424,0.9456648,77,0,7
515,56,0,0,0.8,some_village,0.32240403,0.27467757,1296,0,43
516,49,1,0,0.3,some_village,0.8318207,0.6361351,1134,0,22
517,73,0,0,0.8,some_village,0.95323014,0.7701667,2152,0,12
518,18,0,0,0.5,some_village,0.9147555,0.6957509,1171,2,0
519,63,0,0,0.7,some_village,0.35188544,0.91317844,112,0,23
520,39,0,0,0.7,some_village,0.28433996,0.78053623,1569,0,45
521,70,1,0,0.7,some_village,0.81139296,0.9689269,1398,0,26
522,42,0,0,0.7,some_village,0.3718704,0.6627692,1408,0,28
523,12,0,0,0.7,some_village,0.9457661,0.31660908,491,5,0
524,43,1,0,0.6,some_village,0.39485645,0.7808669,2358,0,20
525,32,1,0,0.8,some_village,0.5961975,0.33357728,1376,0,41
526,28,0,0,0.0,some_village,0.27799952,0.81699634,85,3,0
527,42,0,0,0.9,some_village,0.24807018,0.87692297,66,0,21
528,49,1,0,0.4,some_village,0.6395551,0.5555787,1548,0,8
529,59,0,0,0.2,some_village,0.12220091,0.5990708,2325,0,46
530,22,0,0,0.9,some_village,0.62694716,0.7860793,1138,3,0
531,38,0,0,0.6,some_village,0.29634863,0.8676755,2165,0,10
532,72,0,1,0.6,some_village,0.19223243,0.06789696,1096,0,28
533,45,0,0,0.4,some_village,0.7392859,0.11954266,336,0,47
534,36,0,0,1.0,some_village,0.2181204,0.71081376,2174,0,12
535,65,1,0,0.8,some_village,0.5546044,0.93260926,2005,0,47
536,33,0,0,1.0,some_village,0.71575785,0.8853722,100,0,35
537,33,0,1,0.2,some_village,0.3816706,0.46394998,26,0,45
538,78,0,0,0.5,some_village,0.85294974,0.45318872,1731,0,13
539,21,0,0,0.9,some_village,0.53206676,0.89734113,881,9,0
540,17,0,0,0.9,some_village,0.8738366,0.030806303,195,1,0
541,73,0,0,1.0,some_village,0.80473495,0.41781896,2031,0,8
542,30,0,0,0.5,some_village,0.83312726,0.13375759,260,0,11
543,8,0,0,0.7,some_village,0.009029388,0.37646538,1465,6,0
544,75,1,0,0.9,some_village,0.47111768,0.69231325,1891,0,50
545,51,1,0,0.5,some_village,0.8747336,0.10488039,46,0,16
546,79,1,1,0.2,some_village,0.5489956,0.902851,389,0,26
547,67,0,1,0.9,some_village,0.28308356,0.82255185,223,0,28
548,15,1,0,0.9,some_village,0.15994495,0.54696405,2151,3,0
549,44,1,0,0.9,some_village,0.1313641,0.36557811,1027,0,36
550,71,0,0,0.8,some_village,0.2331298,0.64125234,333,0,14
551,58,0,0,0.8,some_village,0.08755797,0.3948806,603,0,42
552,36,0,0,0.8,some_village,0.9873765,0.26919997,1287,0,7
553,71,1,0,0.9,some_village,0.6452721,0.7697463,2299,0,39
554,62,0,1,0.6,some_village,0.6262004,0.7682966,1516,0,25
555,12,0,0,0.9,some_village,0.15093589,0.25565636,1431,7,0
556,7,0,0,0.7,some_village,0.55102926,0.16429436,499,3,0
557,72,0,1,0.8,some_village,0.24181396,0.88741636,2495,0,30
558,11,0,0,0.8,some_village,0.8914225,0.1502744,1820,10,0
559,59,0,0,0.7,some_village,0.9884839,0.1590293,860,0,25
560,53,0,0,0.7,some_village,0.42002678,0.782657,19,0,37
561,5,0,0,0.6,some_village,0.4121697,0.8361048,337,4,0
562,58,0,0,0.6,some_village,0.7334793,0.64388776,1793,0,32
563,35,0,0,0.3,some_village,0.6907964,0.83137363,548,0,26
564,78,0,1,0.1,some_village,0.7787483,0.5176049,1574,0,24
565,41,0,0,0.8,some_village,0.5355874,0.9465182,156,0,5
566,23,0,0,0.5,some_village,0.9383826,0.25718528,1004,4,0
567,47,0,0,0.5,some_village,0.08044171,0.3118893,2016,0,42
568,11,0,0,0.6,some_village,0.52506304,0.8196227,1670,10,0
569,65,0,0,1.0,some_village,0.9272027,0.27395624,934,0,11
570,55,0,0,0.7,some_village,0.24013901,0.8940186,452,0,29
571,73,0,0,0.9,some_village,0.52421725,0.37442684,1513,0,32
572,24,0,0,0.9,some_village,0.8900658,0.7357236,628,7,0
573,31,0,0,0.3,some_village,0.16172957,0.8349551,669,0,23
574,16,0,0,0.8,some_village,0.2920081,0.5739563,1226,10,0
575,28,1,0,1.0,some_village,0.3466524,0.5839878,1256,8,0
576,10,0,0,1.0,some_village,0.38901442,0.65401787,2233,2,0
577,14,1,0,0.2,some_village,0.99425,0.23763663,763,1,0
578,8,0,0,0.9,some_village,0.69757,0.57741386,2409,4,0
579,49,0,0,0.8,some_village,0.7019498,0.79692584,2427,0,24
580,10,0,0,0.7,some_village,0.6798032,0.119562864,220,4,0
581,25,0,0,0.5,some_village,0.6600265,0.105546415,1786,6,0
582,50,1,0,1.0,some_village,0.94410795,0.9702522,1493,0,18
583,24,1,0,0.8,some_village,0.78086925,0.41017228,228,10,0
584,73,1,0,0.7,some_village,0.64186585,0.18468887,419,0,13
585,67,0,1,0.9,some_village,0.88266945,0.4537332,1320,0,47
586,56,0,0,0.6,some_village,0.27660924,0.6622186,1916,0,3
587,30,1,1,0.9,some_village,0.13753164,0.55949086,2165,0,5
588,31,0,1,1.0,some_village,0.5463626,0.2526449,2045,0,27
589,14,0,0,0.8,some_village,0.17588288,0.6220774,1832,6,0
590,19,0,0,0.8,some_village,0.05147755,0.4158308,105,3,0
591,59,0,1,0.7,some_village,0.85690504,0.6862934,76,0,22
592,50,0,0,0.3,some_village,0.7735418,0.080970466,1758,0,40
593,36,0,0,0.9,some_village,0.8594089,0.09851313,1323,0,10
594,6,0,0,0.9,some_village,0.115047455,0.17059958,2410,4,0
595,37,0,1,0.8,some_village,0.88989246,0.7837387,442,0,47
596,73,0,0,0.0,some_village,0.4993645,0.68575215,278,0,45
597,58,0,0,0.9,some_village,0.84475595,0.39494008,802,0,45
598,35,0,0,0.7,some_village,0.3987953,0.5930283,1054,0,50
599,73,0,0,0.6,some_village,0.21748608,0.8566293,1063,0,50
600,78,0,0,0.6,some_village,0.34605908,0.4460954,1672,0,47
601,69,0,0,0.6,some_village,0.0018800497,0.6785295,1545,0,20
602,54,0,0,0.5,some_village,0.41031992,0.6665993,1088,0,22
603,23,0,0,0.6,some_village,0.26986527,0.24122095,1642,3,0
604,72,1,0,0.9,some_village,0.5445321,0.89865726,1359,0,18
605,57,0,0,0.8,some_village,0.6157648,0.8437276,509,0,31
606,51,0,0,1.0,some_village,0.549778,0.13331378,520,0,24
607,25,0,0,0.6,some_village,0.7102132,0.86232924,1803,3,0
608,61,0,0,0.5,some_village,0.72326,0.3355503,1440,0,10
609,41,1,0,0.6,some_village,0.58958435,0.09651375,1787,0,5
610,74,0,0,0.1,some_village,0.65586865,0.45243573,1467,0,7
611,13,0,0,0.8,some_village,0.7921281,0.48350126,2160,1,0
612,17,0,0,0.9,some_village,0.5294359,0.49610656,1755,2,0
613,56,0,0,0.5,some_village,0.39896584,0.7915099,613,0,16
614,45,0,0,0.7,some_village,0.36016113,0.19626123,1582,0,9
615,67,0,0,1.0,some_village,0.25104415,0.17578137,642,0,46
616,13,0,0,0.7,some_village,0.29170704,0.5769163,1049,8,0
617,33,0,0,0.8,some_village,0.09957063,0.31486613,2398,0,35
618,44,0,1,0.9,some_village,0.580736,0.2682358,1640,0,12
619,31,1,0,0.5,some_village,0.19639719,0.23678267,428,0,41
620,13,0,0,0.6,some_village,0.9557794,0.95774657,1638,10,0
621,63,1,0,0.6,some_village,0.97224957,0.066658795,1645,0,27
622,12,0,0,0.5,some_village,0.4249686,0.31424868,861,9,0
623,63,1,0,0.5,some_village,0.16319185,0.8993372,463,0,2
624,17,0,0,0.6,some_village,0.39679796,0.049163163,2427,6,0
625,15,0,0,0.6,some_village,0.3184418,0.51557475,2391,9,0
626,36,1,0,0.6,some_village,0.28640026,0.9453229,1807,0,3
627,62,0,0,0.9,some_village,0.47809768,0.56860524,1635,0,39
628,72,0,1,0.2,some_village,0.8991108,0.509403,451,0,30
629,8,1,0,0.8,some_village,0.50486475,0.18018234,2475,3,0
630,66,0,0,0.7,some_village,0.64478517,0.4682601,8,0,12
631,57,1,0,1.0,some_village,0.5932835,0.55543804,1881,0,46
632,19,0,0,0.9,some_village,0.23031169,0.88261217,366,6,0
633,56,0,0,0.9,some_village,0.7832934,0.23558247,1559,0,35
634,32,0,1,0.9,some_village,0.032004654,0.4283275,670,0,33
635,70,0,0,0.5,some_village,0.93520296,0.60323024,198,0,14
636,10,0,0,0.7,some_village,0.0061523914,0.19380999,2409,10,0
637,54,1,0,0.6,some_village,0.36162257,0.67778677,1837,0,36
638,74,0,1,0.9,some_village,0.23253381,0.91265815,634,0,42
639,40,0,0,0.6,some_village,0.72503996,0.8339399,799,0,31
640,24,1,0,0.4,some_village,0.62653786,0.2828433,1180,9,0
641,19,0,0,0.5,some_village,0.4055974,0.67821157,1575,2,0
642,22,0,0,0.5,some_village,0.6060785,0.4024111,512,1,0
643,78,0,1,0.9,some_village,0.7682072,0.072346866,402,0,14
644,66,0,0,0.9,some_village,0.6969816,0.012821972,2386,0,13
645,50,1,1,0.6,some_village,0.7867422,0.73780036,1220,0,18
646,54,0,0,0.9,some_village,0.9922372,0.25760067,1281,0,35
647,35,1,1,0.7,some_village,0.19065458,0.24193841,2377,0,25
648,58,1,0,0.6,some_village,0.8872673,0.3570683,212,0,5
649,32,0,0,1.0,some_village,0.021802902,0.9739561,2320,0,28
650,5,0,0,0.7,some_village,0.96052563,0.7662138,1400,5,0
651,66,1,1,0.8,some_village,0.5847427,0.4017523,1190,0,20
652,31,0,1,1.0,some_village,0.03464502,0.68030626,1680,0,11
653,60,0,0,1.0,some_village,0.11123973,0.067398965,2376,0,22
654,16,0,0,0.6,some_village,0.76255494,0.48216563,1675,2,0
655,57,0,0,0.4,some_village,0.5801847,0.010070622,249,0,41
656,63,0,0,0.6,some_village,0.3045938,0.8533583,1659,0,22
657,75,0,0,0.9,some_village,0.26576394,0.10078335,1536,0,14
658,29,1,0,0.9,some_village,0.87303716,0.45032984,425,3,0
659,49,1,0,0.5,some_village,0.4903198,0.11928308,438,0,3
660,52,0,0,0.0,some_village,0.21719247,0.282771,1461,0,20
661,57,0,0,0.8,some_village,0.06762648,0.7425898,482,0,33
662,20,0,0,0.5,some_village,0.7689497,0.0844,2277,5,0
663,56,1,0,0.9,some_village,0.43325657,0.11749333,939,0,13
664,24,0,0,0.9,some_village,0.101463616,0.6303836,2412,6,0
665,77,1,0,0.5,some_village,0.7826001,0.10433024,2191,0,6
666,75,1,0,0.6,some_village,0.26616877,0.8758143,821,0,36
667,55,0,0,0.6,some_village,0.019079149,0.17917347,1022,0,15
668,79,0,0,0.6,some_village,0.48330265,0.74192303,988,0,36
669,16,0,0,0.7,some_village,0.60731417,0.6265973,1344,7,0
670,38,0,0,1.0,some_village,0.3956948,0.20003974,473,0,42
671,6,0,0,0.7,some_village,0.6086042,0.49453998,799,6,0
672,15,0,0,0.7,some_village,0.64419824,0.7578297,685,3,0
673,52,0,1,0.9,some_village,0.59225345,0.71561056,1806,0,47
674,17,0,0,0.8,some_village,0.74740845,0.19265014,136,9,0
675,44,0,0,0.6,some_village,0.3985237,0.12628758,2473,0,3
676,64,0,1,0.8,some_village,0.47042352,0.9843174,1901,0,22
677,37,1,0,0.9,some_village,0.7718,0.6463013,2464,0,18
678,35,0,1,0.7,some_village,0.7403452,0.41210318,1713,0,7
679,42,0,1,1.0,some_village,0.6075998,0.10571128,2114,0,21
680,40,0,1,1.0,some_village,0.07443094,0.40546077,1117,0,9
681,57,0,0,0.6,some_village,0.28037184,0.56999695,1248,0,25
682,46,0,0,0.6,some_village,0.6557218,0.046705008,1256,0,46
683,39,0,1,1.0,some_village,0.5822179,0.672964,1826,0,43
684,71,0,0,0.9,some_village,0.6562545,0.31046498,227,0,41
685,11,0,0,0.9,some_village,0.85339487,0.032812715,1772,9,0
686,41,0,0,1.0,some_village,0.69194245,0.7491379,972,0,16
687,65,0,0,0.1,some_village,0.42695165,0.35150373,2485,0,27
688,6,1,0,0.6,some_village,0.91855794,0.54424876,205,4,0
689,31,0,0,0.3,some_village,0.05097741,0.2867958,1527,0,46
690,48,0,0,0.5,some_village,0.16648811,0.69846326,2484,0,37
691,76,1,1,0.2,some_village,0.12285,0.19573134,1133,0,31
692,50,0,0,0.8,some_village,0.32296878,0.70911294,452,0,43
693,23,0,0,0.8,some_village,0.19750965,0.34407145,2383,1,0
694,21,1,0,0.5,some_village,0.029672205,0.104316115,1893,1,0
695,41,1,0,0.7,some_village,0.44104087,0.32897693,2472,0,5
696,57,0,1,0.9,some_village,0.47583163,0.65434504,562,0,17
697,64,0,1,0.8,some_village,0.83241343,0.35252243,1342,0,28
698,42,0,0,1.0,some_village,0.3700968,0.9460632,523,0,43
699,22,0,0,0.8,some_village,0.18965,0.77652735,1906,2,0
700,67,0,1,0.5,some_village,0.69717634,0.6965134,358,0,28
701,74,0,0,0.2,some_village,0.1857546,0.77657247,682,0,3
702,41,0,0,0.9,some_village,0.2251625,0.26024443,161,0,6
703,18,1,0,0.7,some_village,0.29190165,0.026450038,1439,3,0
704,5,0,0,0.8,some_village,0.19146132,0.8079853,499,10,0
705,13,0,0,0.7,some_village,0.06315386,0.79532796,534,3,0
706,73,1,0,0.2,some_village,0.67927825,0.38497126,1704,0,26
707,18,1,0,0.7,some_village,0.058804452,0.33766562,2488,2,0
708,43,0,0,0.9,some_village,0.31105846,0.80108076,2458,0,2
709,46,0,0,0.6,some_village,0.3769399,0.07622951,267,0,40
710,46,0,0,0.7,some_village,0.97595143,0.9072803,2499,0,47
711,61,0,0,0.8,some_village,0.33180505,0.6428505,1564,0,12
712,25,1,0,0.8,some_village,0.57313186,0.6071293,644,10,0
713,8,1,0,1.0,some_village,0.31246352,0.30950058,1223,3,0
714,45,0,0,1.0,some_village,0.20794857,0.7705226,1368,0,14
715,42,0,0,0.6,some_village,0.4024055,0.285648,1303,0,30
716,6,1,0,0.6,some_village,0.20517415,0.52979934,1729,7,0
717,64,0,0,0.4,some_village,0.37811142,0.8829479,209,0,24
718,32,0,1,0.7,some_village,0.008667767,0.80655867,407,0,20
719,55,1,0,0.5,some_village,0.16792828,0.5907892,2071,0,28
720,74,1,0,0.8,some_village,0.9142636,0.2090264,931,0,46
721,17,1,0,0.7,some_village,0.5813527,0.6550987,2439,3,0
722,77,0,0,0.8,some_village,0.35244167,0.18347907,141,0,31
723,67,1,0,0.9,some_village,0.10556412,0.1773951,2079,0,3
724,40,0,0,0.8,some_village,0.21695065,0.48669147,1285,0,1
725,27,0,0,0.6,some_village,0.15820855,0.42823935,1374,1,0
726,48,0,0,0.8,some_village,0.38227475,0.5474724,222,0,28
727,20,0,0,0.7,some_village,0.82455,0.8998961,376,9,0
728,75,0,1,0.7,some_village,0.525879,0.32609195,1083,0,37
729,38,0,0,0.9,some_village,0.90203965,0.44908732,2464,0,33
730,63,0,1,0.8,some_village,0.25531763,0.09705716,855,0,44
731,12,0,0,0.5,some_village,0.5077501,0.39057177,1594,10,0
732,28,0,0,1.0,some_village,0.1533705,0.06840402,2358,8,0
733,12,0,0,0.7,some_village,0.607407,0.1677925,895,8,0
734,64,0,0,0.6,some_village,0.31351274,0.051921546,1137,0,3
735,33,0,0,1.0,some_village,0.16040236,0.30917305,1444,0,35
736,53,0,0,0.9,some_village,0.7711086,0.35087717,901,0,8
737,23,1,0,0.9,some_village,0.6515119,0.6081325,1449,9,0
738,19,1,0,0.8,some_village,0.84941465,0.1307928,1498,6,0
739,10,0,0,0.6,some_village,0.40292144,0.86337435,2249,2,0
740,49,0,0,0.8,some_village,0.29423112,0.3419236,1203,0,39
741,56,1,1,0.7,some_village,0.7065624,0.41240132,627,0,42
742,64,1,0,0.8,some_village,0.13161272,0.53995466,2223,0,47
743,75,0,0,0.9,some_village,0.96703,0.4091478,1884,0,13
744,17,1,0,0.7,some_village,0.3652861,0.34662855,509,6,0
745,41,1,0,0.4,some_village,0.7538402,0.16144049,244,0,1
746,44,1,0,0.8,some_village,0.59551233,0.64838004,105,0,39
747,78,0,1,0.9,some_village,0.7162092,0.63856834,990,0,1
748,76,1,1,0.7,some_village,0.18568194,0.267281,1956,0,49
749,55,1,0,0.6,some_village,0.048842847,0.8195828,712,0,13
750,17,1,0,0.7,some_village,0.16707772,0.11254239,277,5,0
751,35,0,0,0.8,some_village,0.5790911,0.849473,447,0,47
752,65,0,0,0.8,some_village,0.3645985,0.004586041,2431,0,4
753,6,1,0,0.4,some_village,0.8512308,0.037141204,946,9,0
754,6,0,0,0.9,some_village,0.93360543,0.991748,1998,2,0
755,27,1,0,0.5,some_village,0.5062566,0.15747559,999,6,0
756,37,1,0,0.3,some_village,0.5221012,0.3613236,1823,0,50
757,79,0,0,0.9,some_village,0.10856336,0.9652641,439,0,9
758,42,0,0,0.8,some_village,0.3108148,0.1979208,1537,0,24
759,67,0,1,0.7,some_village,0.07927841,0.17805982,2280,0,22
760,45,1,0,0.8,some_village,0.47911912,0.27867442,368,0,20
761,38,0,0,0.7,some_village,0.22696787,0.40705937,1784,0,17
762,68,0,1,1.0,some_village,0.54367936,0.5269557,1785,0,35
763,11,1,0,0.9,some_village,0.2459448,0.4670455,541,2,0
764,13,1,0,0.9,some_village,0.20821637,0.78998834,1869,2,0
765,13,1,0,0.8,some_village,0.6645975,0.886589,1596,6,0
766,15,0,0,0.6,some_village,0.49054092,0.22456574,2474,1,0
767,39,1,0,0.6,some_village,0.44024307,0.54077435,1661,0,13
768,73,0,0,0.5,some_village,0.27979147,0.25163352,2188,0,48
769,56,0,0,0.7,some_village,0.22730774,0.9971214,407,0,9
770,60,0,0,0.8,some_village,0.10328084,0.35402822,1696,0,49
771,44,1,0,0.9,some_village,0.92558074,0.30699235,414,0,10
